timestamp,steps,heart_rate,oxygen,body_temp
2025-03-27 16:42:38,0,83,90.89048857953118,37.4
2025-03-27 16:42:43,5,42,91.66239664693919,36.5
2025-03-27 16:42:48,5,116,90.54006858582397,37.3
2025-03-27 16:42:53,5,72,95,37.8
2025-03-27 16:42:58,5,122,92.94251896326652,37.1
2025-03-27 16:43:03,5,70,88.40193434007249,37.8
2025-03-27 16:43:08,5,78,90.21701817472214,39.1
2025-03-27 16:43:13,15,110,90.63854866553967,37.6
2025-03-27 16:43:18,10,73,90.04390746926651,37.0
2025-03-27 16:43:23,0,88,95,37.5
2025-03-27 16:43:28,0,74,89.48717537104478,38.5
2025-03-27 16:43:33,5,44,95,37.6
2025-03-27 16:43:38,10,127,89.34108923713126,37.0
2025-03-27 16:43:43,10,80,87.68021448268613,37.7
2025-03-27 16:43:48,5,85,92.4727442430552,37.6
2025-03-27 16:43:53,0,88,93.27984946329906,38.0
2025-03-27 16:43:58,5,124,93.12784617665014,36.9
2025-03-27 16:44:03,0,81,94.47060754171233,38.5
2025-03-27 16:44:08,5,49,92.02941731703557,37.0
2025-03-27 16:44:13,5,41,90.33764383538545,37.8
2025-03-27 16:44:18,5,85,94.42617542716454,36.9
2025-03-27 16:44:23,0,83,90.56753578148924,37.6
2025-03-27 16:44:28,0,79,85.48280994092715,37.3
2025-03-27 16:44:33,0,49,88.02327667084262,37.6
2025-03-27 16:44:38,15,114,93.16507120448534,37.3
2025-03-27 16:44:43,5,119,89.72324121543153,37.9
2025-03-27 16:44:48,10,85,88.92540901188194,37.4
2025-03-27 16:44:53,10,77,90.70062089419918,38.0
2025-03-27 16:44:58,10,84,94.62119462468588,37.9
2025-03-27 16:45:03,15,87,91.12640875113591,37.9
2025-03-27 16:45:08,5,113,91.22833638171373,37.6
2025-03-27 16:45:13,5,72,95,38.5
2025-03-27 16:45:18,5,118,86.35807772278616,37.6
2025-03-27 16:45:23,5,82,85.88179134727386,38.2
2025-03-27 16:45:28,0,84,86.09354609944232,38.1
2025-03-27 16:45:33,10,121,89.3310990649721,37.9
2025-03-27 16:45:38,10,90,90.87765903895975,37.9
2025-03-27 16:45:43,5,71,90.79593929195104,37.5
2025-03-27 16:45:48,15,123,88.21126288512644,37.5
2025-03-27 16:45:53,0,83,91.99627581338527,37.9
2025-03-27 16:45:58,15,73,91.46607789091571,37.7
2025-03-27 16:46:03,10,50,94.16388289747798,37.3
2025-03-27 16:46:08,0,123,93.24051139544906,37.8
2025-03-27 16:46:13,5,116,89.9120449256426,37.5
2025-03-27 16:46:18,5,40,93.10065849146788,38.8
2025-03-27 16:46:23,5,120,91.09162271136262,37.7
2025-03-27 16:46:28,5,79,88.66148025314304,37.7
2025-03-27 16:46:33,5,120,86.79593098127307,38.2
2025-03-27 16:46:38,0,116,87.19291450746782,37.9
2025-03-27 16:46:43,5,113,88.27081056023778,37.5
2025-03-27 16:46:48,15,120,85.8506537474265,38.3
2025-03-27 16:46:53,0,124,91.9716341009403,37.8
2025-03-27 16:46:58,0,84,87.90872366961648,38.2
2025-03-27 16:47:03,0,76,91.98561898764927,38.2
2025-03-27 16:47:08,0,123,95,37.1
2025-03-27 16:47:13,10,86,91.37701867348515,38.1
2025-03-27 16:47:18,5,127,90.04179073867509,37.9
2025-03-27 16:47:23,0,79,94.14886729904694,36.8
2025-03-27 16:47:28,10,79,95,37.1
2025-03-27 16:47:33,0,90,91.71835721504068,37.4
2025-03-27 16:47:38,5,77,93.48291719073084,37.9
2025-03-27 16:47:43,5,70,87.55175709157166,37.9
2025-03-27 16:47:48,10,90,82.76431071756333,37.9
2025-03-27 16:47:53,5,89,89.69528866199644,37.2
2025-03-27 16:47:58,10,73,94.79642938809815,37.0
2025-03-27 16:48:03,5,88,91.6076158197482,36.7
2025-03-27 16:48:08,0,74,93.52492337067412,38.2
2025-03-27 16:48:13,5,72,93.20598629316301,38.0
2025-03-27 16:48:18,15,40,94.26941426925066,38.8
2025-03-27 16:48:23,10,80,91.63216169828839,37.5
2025-03-27 16:48:28,0,75,88.31397775372436,38.3
2025-03-27 16:48:33,0,40,89.54455922804722,38.5
2025-03-27 16:48:38,5,122,91.5879097014866,37.0
2025-03-27 16:48:43,0,86,91.7846862671502,38.0
2025-03-27 16:48:48,10,84,91.56753007559516,38.1
2025-03-27 16:48:53,5,90,90.771694042977,37.9
2025-03-27 16:48:58,5,70,92.45933458678388,37.9
2025-03-27 16:49:03,15,84,94.32980225711265,37.7
2025-03-27 16:49:08,0,122,88.05314339102452,37.9
2025-03-27 16:49:13,0,45,94.95451869619257,38.2
2025-03-27 16:49:18,0,127,90.39496084277116,38.7
2025-03-27 16:49:23,5,76,88.01621427313157,37.2
2025-03-27 16:49:28,10,71,83.0848387539384,37.9
2025-03-27 16:49:33,5,124,92.39089035518735,37.1
2025-03-27 16:49:38,0,40,88.15044043476213,37.6
2025-03-27 16:49:43,10,72,93.42941586050831,37.0
2025-03-27 16:49:48,0,110,93.80586612011328,37.4
2025-03-27 16:49:53,5,113,88.84047558606947,38.4
2025-03-27 16:49:58,0,129,92.24047338625591,37.3
2025-03-27 16:50:03,5,120,82,38.0
2025-03-27 16:50:08,10,88,87.01493087781336,36.5
2025-03-27 16:50:13,0,88,85.61164904488089,37.5
2025-03-27 16:50:18,5,114,87.736670179614,37.6
2025-03-27 16:50:23,0,110,95,37.5
2025-03-27 16:50:28,10,126,90.8212260798207,37.5
2025-03-27 16:50:33,15,126,92.18799955300295,37.3
2025-03-27 16:50:38,5,84,90.6228108262912,38.1
2025-03-27 16:50:43,10,74,89.02306219941404,37.9
2025-03-27 16:50:48,5,73,86.97643417219221,38.6
2025-03-27 16:50:53,15,40,89.98865210829955,37.5
2025-03-27 16:50:58,5,44,90.90631757066207,37.1
2025-03-27 16:51:03,0,121,95,36.7
2025-03-27 16:51:08,0,110,95,37.2
2025-03-27 16:51:13,0,49,85.78459592383092,38.1
2025-03-27 16:51:18,10,129,86.27911122139547,36.4
2025-03-27 16:51:23,5,117,87.17055992012276,37.9
2025-03-27 16:51:28,10,88,87.09679932123555,37.7
2025-03-27 16:51:33,0,86,94.12265746930977,37.2
2025-03-27 16:51:38,0,82,84.77211408290238,38.2
2025-03-27 16:51:43,10,87,90.22395485664362,38.9
2025-03-27 16:51:48,15,89,91.04664440969957,38.0
2025-03-27 16:51:53,5,75,94.41925652640006,38.1
2025-03-27 16:51:58,0,76,91.15886921575571,37.6
2025-03-27 16:52:03,5,112,91.05965449233769,37.7
2025-03-27 16:52:08,0,125,90.57434150078232,37.5
2025-03-27 16:52:13,5,46,91.64056839313214,37.6
2025-03-27 16:52:18,0,119,90.94767453009352,38.3
2025-03-27 16:52:23,5,124,87.0455609735999,37.6
2025-03-27 16:52:28,10,79,91.7499356535189,37.8
2025-03-27 16:52:33,5,43,90.42362979097156,38.0
2025-03-27 16:52:38,15,116,90.08613545050342,37.8
2025-03-27 16:52:43,0,81,91.50894917185843,38.7
2025-03-27 16:52:48,5,129,92.63309488356393,37.8
2025-03-27 16:52:53,5,84,88.68979891784716,38.0
2025-03-27 16:52:58,5,78,93.14609911295997,38.0
2025-03-27 16:53:03,0,77,90.86271331230536,38.1
2025-03-27 16:53:08,5,120,88.95006125652365,37.2
2025-03-27 16:53:13,0,128,90.18031763349558,37.9
2025-03-27 16:53:18,5,90,88.1582392500002,37.7
2025-03-27 16:53:23,0,121,91.73963587923637,38.0
2025-03-27 16:53:28,10,73,92.58327172691058,37.2
2025-03-27 16:53:33,0,120,88.83842327187294,38.0
2025-03-27 16:53:38,10,128,92.73934682170609,37.6
2025-03-27 16:53:43,0,118,87.94110235712265,38.0
2025-03-27 16:53:48,5,75,88.43777540709459,38.0
2025-03-27 16:53:53,5,71,91.8980570112098,37.6
2025-03-27 16:53:58,0,121,90.58905882140114,38.7
2025-03-27 16:54:03,10,47,89.3193802346784,37.8
2025-03-27 16:54:08,0,75,90.5986367582609,37.2
2025-03-27 16:54:13,0,87,95,37.4
2025-03-27 16:54:18,5,80,90.76588033642264,37.4
2025-03-27 16:54:23,0,119,85.6018962870957,38.0
2025-03-27 16:54:28,10,40,95,38.0
2025-03-27 16:54:33,0,72,95,37.8
2025-03-27 16:54:38,10,124,88.11572943035043,37.5
2025-03-27 16:54:43,0,47,92.28961479508786,37.3
2025-03-27 16:54:48,0,90,87.6321007318187,37.2
2025-03-27 16:54:53,5,74,90.49238337524558,36.9
2025-03-27 16:54:58,0,127,90.56907100295437,38.9
2025-03-27 16:55:03,15,86,90.0770792644169,38.4
2025-03-27 16:55:08,0,85,93.6406414798527,38.0
2025-03-27 16:55:13,5,86,95,38.3
2025-03-27 16:55:18,0,85,88.64610158451039,37.8
2025-03-27 16:55:23,15,44,89.83778733880087,37.7
2025-03-27 16:55:28,10,119,86.39192020568215,37.7
2025-03-27 16:55:33,5,118,87.31112155514462,37.7
2025-03-27 16:55:38,0,77,89.1690120813177,37.9
2025-03-27 16:55:43,5,122,91.93731015920712,37.9
2025-03-27 16:55:48,5,125,91.96237835759149,37.9
2025-03-27 16:55:53,10,83,95,38.7
2025-03-27 16:55:58,10,74,91.62564695945511,38.0
2025-03-27 16:56:03,10,112,90.99437050793932,38.9
2025-03-27 16:56:08,0,88,91.89472035668749,37.7
2025-03-27 16:56:13,10,40,93.4772233345624,37.7
2025-03-27 16:56:18,0,122,95,37.9
2025-03-27 16:56:23,0,87,92.21000158666698,37.3
2025-03-27 16:56:28,0,116,91.30126166090604,37.3
2025-03-27 16:56:33,15,81,89.84367966125825,37.2
2025-03-27 16:56:38,5,87,93.08747423080362,37.2
2025-03-27 16:56:43,0,50,86.13218056704422,37.3
2025-03-27 16:56:48,15,77,88.74868321944469,38.4
2025-03-27 16:56:53,15,129,95,37.0
2025-03-27 16:56:58,0,90,86.77817719074767,38.7
2025-03-27 16:57:03,10,75,89.29010455591337,37.9
2025-03-27 16:57:08,10,78,88.35962188146453,38.6
2025-03-27 16:57:13,0,79,89.56514572910321,36.8
2025-03-27 16:57:18,0,76,90.82543103531216,37.9
2025-03-27 16:57:23,15,70,91.29063029851581,38.1
2025-03-27 16:57:28,5,50,90.25742070750779,37.9
2025-03-27 16:57:33,10,90,83.29238822199775,37.3
2025-03-27 16:57:38,15,75,89.29798785718874,36.8
2025-03-27 16:57:43,0,85,91.09914161550573,37.9
2025-03-27 16:57:48,0,127,93.71973402103302,36.5
2025-03-27 16:57:53,5,121,90.43871721265452,37.4
2025-03-27 16:57:58,0,76,89.91918004096227,37.4
2025-03-27 16:58:03,10,79,89.69002291210626,38.3
2025-03-27 16:58:08,0,119,92.95900247311633,39.0
2025-03-27 16:58:13,0,122,90.44998772475971,38.3
2025-03-27 16:58:18,0,118,95,37.5
2025-03-27 16:58:23,0,114,89.36041358652193,37.6
2025-03-27 16:58:28,0,115,85.18765944500801,37.8
2025-03-27 16:58:33,10,79,89.10615249973473,38.4
2025-03-27 16:58:38,0,73,89.72362942679175,37.3
2025-03-27 16:58:43,0,40,89.02931155602543,38.6
2025-03-27 16:58:48,0,73,92.05009838470686,38.3
2025-03-27 16:58:53,0,124,92.88654301389245,37.3
2025-03-27 16:58:58,0,84,90.69564724711726,37.7
2025-03-27 16:59:03,5,124,91.40833442006011,39.0
2025-03-27 16:59:08,5,71,93.2172551005612,38.3
2025-03-27 16:59:13,0,124,92.11755500122756,37.6
2025-03-27 16:59:18,10,126,90.22973258161566,38.0
2025-03-27 16:59:23,0,70,91.0687767154618,37.1
2025-03-27 16:59:28,5,81,94.57351013115313,37.8
2025-03-27 16:59:33,5,48,85.50648430761358,37.0
2025-03-27 16:59:38,5,80,95,38.0
2025-03-27 16:59:43,0,46,91.00313963458372,38.3
2025-03-27 16:59:48,15,118,92.33445965263101,37.4
2025-03-27 16:59:53,10,82,92.1655514899615,38.1
2025-03-27 16:59:58,0,123,91.64806926372111,38.1
2025-03-27 17:00:03,10,112,90.08462277923847,37.8
2025-03-27 17:00:08,0,43,82,38.5
2025-03-27 17:00:13,5,49,91.62711701393157,38.3
2025-03-27 17:00:18,15,89,89.23115253152359,37.4
2025-03-27 17:00:23,0,88,90.53768375598136,37.7
2025-03-27 17:00:28,5,72,91.78332944659306,37.7
2025-03-27 17:00:33,0,89,93.426630841729,37.6
2025-03-27 17:00:38,10,46,90.44341603928044,37.9
2025-03-27 17:00:43,15,80,90.0162101537385,37.9
2025-03-27 17:00:48,10,49,93.52855644473694,38.0
2025-03-27 17:00:53,15,74,92.64361934293188,37.5
2025-03-27 17:00:58,0,75,85.59974744630757,37.7
2025-03-27 17:01:03,5,44,88.28962660965858,37.6
2025-03-27 17:01:08,5,74,94.3793346934066,36.9
2025-03-27 17:01:13,5,77,93.38136861325843,38.0
2025-03-27 17:01:18,0,73,93.55438321457207,37.1
2025-03-27 17:01:23,5,71,90.9994455935598,38.1
2025-03-27 17:01:28,5,82,90.6454857490333,36.8
2025-03-27 17:01:33,15,86,89.53484939318483,37.4
2025-03-27 17:01:38,5,90,90.48050313219,38.0
2025-03-27 17:01:43,5,127,90.79492542589466,37.5
2025-03-27 17:01:48,0,87,91.15672488691983,37.9
2025-03-27 17:01:53,5,78,94.22652936535738,37.0
2025-03-27 17:01:58,15,126,90.03404510455854,38.3
2025-03-27 17:02:03,0,71,88.88865831721185,37.9
2025-03-27 17:02:08,10,110,89.13777292606777,37.9
2025-03-27 17:02:13,10,86,88.7533865787631,36.9
2025-03-27 17:02:18,0,129,87.4956165736738,38.4
2025-03-27 17:02:23,5,75,91.44629864112166,37.6
2025-03-27 17:02:28,15,72,90.52768493528035,37.8
2025-03-27 17:02:33,0,77,87.25160325746279,38.2
2025-03-27 17:02:38,0,88,87.66086095652943,38.5
2025-03-27 17:02:43,5,72,89.83213439084459,37.4
2025-03-27 17:02:48,5,44,86.56484011390327,38.1
2025-03-27 17:02:53,0,78,91.16381050426693,38.2
2025-03-27 17:02:58,0,81,94.52029715036622,37.9
2025-03-27 17:03:03,5,43,92.82097746690569,37.6
2025-03-27 17:03:08,15,124,86.56927917380273,37.8
2025-03-27 17:03:13,10,88,89.21256829111941,37.9
2025-03-27 17:03:18,0,76,90.41355994452783,37.2
2025-03-27 17:03:23,0,43,93.09028252215171,37.8
2025-03-27 17:03:28,5,83,87.89054825231536,37.7
2025-03-27 17:03:33,15,50,86.77106734155923,37.7
2025-03-27 17:03:38,5,70,87.43600011122697,37.8
2025-03-27 17:03:43,0,116,88.52297056230948,37.5
2025-03-27 17:03:48,0,117,91.72024045529119,37.9
2025-03-27 17:03:53,5,84,91.07952629107334,36.9
2025-03-27 17:03:58,5,117,85.68438628466737,37.8
2025-03-27 17:04:03,5,130,95,37.5
2025-03-27 17:04:08,0,130,92.2697016223743,38.4
2025-03-27 17:04:13,0,78,95,38.4
2025-03-27 17:04:18,0,74,88.14612974161352,37.1
2025-03-27 17:04:23,10,124,91.54447141334882,37.9
2025-03-27 17:04:28,5,125,90.69846436580676,37.8
2025-03-27 17:04:33,5,122,95,37.5
2025-03-27 17:04:38,0,123,92.75516164262658,38.2
2025-03-27 17:04:43,10,77,92.50058077841027,38.1
2025-03-27 17:04:48,10,73,90.6241113667905,38.3
2025-03-27 17:04:53,0,74,86.01797488725806,37.9
2025-03-27 17:04:58,0,90,89.86792782060186,38.3
2025-03-27 17:05:03,10,111,94.15862069098583,37.8
2025-03-27 17:05:08,5,75,87.75126441210482,38.3
2025-03-27 17:05:13,0,80,86.71939904191743,37.6
2025-03-27 17:05:18,5,85,90.30685861335193,37.8
2025-03-27 17:05:23,5,71,90.77172624329856,37.1
2025-03-27 17:05:28,15,86,89.98616486785599,38.1
2025-03-27 17:05:33,0,82,93.3837894265237,37.5
2025-03-27 17:05:38,5,72,93.51597427989267,38.2
2025-03-27 17:05:43,5,117,90.69989298666451,38.1
2025-03-27 17:05:48,10,118,89.49241838824648,37.7
2025-03-27 17:05:53,10,79,91.93898784475036,38.2
2025-03-27 17:05:58,5,115,85.86741546556519,38.1
2025-03-27 17:06:03,0,130,91.51925481946199,38.4
2025-03-27 17:06:08,5,71,86.84741735192893,37.4
2025-03-27 17:06:13,5,73,90.49236790086324,38.0
2025-03-27 17:06:18,10,81,92.50597289762044,37.9
2025-03-27 17:06:23,5,112,92.9822713973055,38.0
2025-03-27 17:06:28,10,81,88.74372577978598,38.4
2025-03-27 17:06:33,5,127,90.26740403859372,37.7
2025-03-27 17:06:38,0,46,89.85083863716389,38.1
2025-03-27 17:06:43,0,79,92.54092621800935,37.9
2025-03-27 17:06:48,5,86,91.06588088490987,38.6
2025-03-27 17:06:53,15,122,88.51831689922903,37.3
2025-03-27 17:06:58,10,119,89.04073580547795,37.6
2025-03-27 17:07:03,5,73,90.85103876329359,37.6
2025-03-27 17:07:08,10,80,89.84740443308209,37.4
2025-03-27 17:07:13,10,79,93.15136858217036,38.1
2025-03-27 17:07:18,0,123,92.30455745026862,38.3
2025-03-27 17:07:23,5,82,90.19730073697387,37.2
2025-03-27 17:07:28,5,87,95,37.8
2025-03-27 17:07:33,0,87,91.97091591972723,37.0
2025-03-27 17:07:38,15,77,95,37.4
2025-03-27 17:07:43,10,128,89.59561183943514,37.7
2025-03-27 17:07:48,5,77,89.87090762025258,38.3
2025-03-27 17:07:53,5,75,90.21391787690672,37.9
2025-03-27 17:07:58,10,76,84.74126620387668,38.0
2025-03-27 17:08:03,5,73,91.00912097552323,37.9
2025-03-27 17:08:08,10,44,90.44064654068733,38.3
2025-03-27 17:08:13,10,90,87.30283616578878,38.4
2025-03-27 17:08:18,5,83,95,37.3
2025-03-27 17:08:23,15,90,89.30291228289397,38.5
2025-03-27 17:08:28,10,45,93.54144296808803,38.2
2025-03-27 17:08:33,5,124,87.47100544974464,37.8
2025-03-27 17:08:38,10,87,95,37.8
2025-03-27 17:08:43,5,73,95,37.4
2025-03-27 17:08:48,15,90,88.00403679228268,36.9
2025-03-27 17:08:53,5,83,85.09860157697467,37.6
2025-03-27 17:08:58,5,118,91.07313614099066,37.2
2025-03-27 17:09:03,0,124,91.40571964570796,38.1
2025-03-27 17:09:08,0,86,91.27753601337393,38.6
2025-03-27 17:09:13,0,117,92.8467491697278,38.3
2025-03-27 17:09:18,0,45,93.0289225749526,37.3
2025-03-27 17:09:23,5,87,95,38.0
2025-03-27 17:09:28,10,119,88.13597068242738,37.5
2025-03-27 17:09:33,0,83,87.36502514878237,36.7
2025-03-27 17:09:38,5,77,87.17226649499737,37.3
2025-03-27 17:09:43,5,81,95,38.0
2025-03-27 17:09:48,10,111,92.57885411397486,38.3
2025-03-27 17:09:53,15,128,86.5760069223823,37.6
2025-03-27 17:09:58,5,74,93.20190525902764,37.2
2025-03-27 17:10:03,0,49,95,37.7
2025-03-27 17:10:08,5,81,93.03719667776741,38.2
2025-03-27 17:10:13,0,129,89.5552308840018,37.9
2025-03-27 17:10:18,0,126,89.72523736495113,38.6
2025-03-27 17:10:23,0,70,87.18159615658915,38.0
2025-03-27 17:10:28,10,75,95,38.3
2025-03-27 17:10:33,5,121,91.93174361411263,38.0
2025-03-27 17:10:38,10,71,86.08636736492117,37.9
2025-03-27 17:10:43,0,86,90.75505507274418,38.1
2025-03-27 17:10:48,5,71,89.41746548125393,37.7
2025-03-27 17:10:53,5,90,89.06972422098478,38.1
2025-03-27 17:10:58,0,127,93.3688399342866,37.7
2025-03-27 17:11:03,5,71,95,36.7
2025-03-27 17:11:08,0,129,95,38.1
2025-03-27 17:11:13,15,83,87.54725551319967,38.6
2025-03-27 17:11:18,0,82,88.67024926616082,38.2
2025-03-27 17:11:23,10,112,88.48290036705303,38.4
2025-03-27 17:11:28,0,80,92.45116447681472,38.9
2025-03-27 17:11:33,5,78,86.9725868733279,37.1
2025-03-27 17:11:38,0,47,87.39074905299745,38.1
2025-03-27 17:11:43,5,71,90.61023255923341,38.1
2025-03-27 17:11:48,15,83,90.92692171775467,37.7
2025-03-27 17:11:53,0,89,93.22608576779916,37.7
2025-03-27 17:11:58,0,76,88.321988100977,36.6
2025-03-27 17:12:03,15,87,88.90655769201355,38.5
2025-03-27 17:12:08,5,50,87.52890968291835,37.5
2025-03-27 17:12:13,0,75,92.17233570417532,38.0
2025-03-27 17:12:18,0,78,95,38.0
2025-03-27 17:12:23,5,126,87.88750819921083,36.8
2025-03-27 17:12:28,5,119,88.97008679242268,37.6
2025-03-27 17:12:33,5,85,92.19379707504088,37.6
2025-03-27 17:12:38,0,113,92.45260151433395,37.3
2025-03-27 17:12:43,5,75,94.19018066135204,37.5
2025-03-27 17:12:48,5,85,93.73189098788275,37.4
2025-03-27 17:12:53,0,89,90.09262602753597,37.5
2025-03-27 17:12:58,5,83,92.84797340549642,38.5
2025-03-27 17:13:03,0,78,92.20270890385457,37.8
2025-03-27 17:13:08,0,89,88.54860265583996,38.1
2025-03-27 17:13:13,5,125,90.52812308080696,38.2
2025-03-27 17:13:18,5,130,95,37.9
2025-03-27 17:13:23,0,83,89.07950311112802,37.5
2025-03-27 17:13:28,5,81,92.04129416764908,37.6
2025-03-27 17:13:33,15,110,90.91866918290498,37.2
2025-03-27 17:13:38,5,125,91.61607367601708,37.9
2025-03-27 17:13:43,5,77,91.86758776240576,37.3
2025-03-27 17:13:48,5,80,93.9088267375315,37.9
2025-03-27 17:13:53,0,115,95,38.4
2025-03-27 17:13:58,5,72,95,38.5
2025-03-27 17:14:03,10,42,89.97697748854121,37.0
2025-03-27 17:14:08,15,86,83.9210564149493,37.9
2025-03-27 17:14:13,15,88,85.68838395375091,37.1
2025-03-27 17:14:18,0,77,95,37.5
2025-03-27 17:14:23,0,127,91.69135045744419,37.4
2025-03-27 17:14:28,5,111,95,37.8
2025-03-27 17:14:33,5,81,88.45860203813467,38.8
2025-03-27 17:14:38,15,50,95,37.8
2025-03-27 17:14:43,5,111,92.14594277456786,37.9
2025-03-27 17:14:48,15,111,87.36452618731865,38.0
2025-03-27 17:14:53,5,88,95,37.2
2025-03-27 17:14:58,5,78,91.61950494889146,37.9
2025-03-27 17:15:03,5,88,93.71960837054594,38.6
2025-03-27 17:15:08,10,87,89.25030231224899,37.9
2025-03-27 17:15:13,10,90,94.59374603927228,37.2
2025-03-27 17:15:18,0,123,90.3111359026367,38.1
2025-03-27 17:15:23,10,83,89.21910068541906,37.6
2025-03-27 17:15:28,0,75,85.85824044798409,37.8
2025-03-27 17:15:33,10,114,94.47772653770079,37.4
2025-03-27 17:15:38,0,123,89.84368507185289,37.9
2025-03-27 17:15:43,5,79,88.44288903559988,38.0
2025-03-27 17:15:48,5,42,91.28494539057111,38.3
2025-03-27 17:15:53,0,41,89.13129599001392,37.7
2025-03-27 17:15:58,5,89,94.97886253550352,37.0
2025-03-27 17:16:03,10,78,94.38380972949905,38.2
2025-03-27 17:16:08,5,79,88.03609416738155,37.1
2025-03-27 17:16:13,0,118,95,37.4
2025-03-27 17:16:18,10,78,95,38.2
2025-03-27 17:16:23,10,126,91.37829123570188,38.1
2025-03-27 17:16:28,5,88,90.72812204121831,38.1
2025-03-27 17:16:33,10,85,92.40551766618796,37.5
2025-03-27 17:16:38,0,72,94.09959083137414,37.1
2025-03-27 17:16:43,0,90,93.40339878093717,37.8
2025-03-27 17:16:48,0,85,93.8258729223326,38.0
2025-03-27 17:16:53,15,80,92.08340418427795,37.7
2025-03-27 17:16:58,10,121,95,37.8
2025-03-27 17:17:03,5,74,89.61943455791268,37.8
2025-03-27 17:17:08,10,111,91.75744108166421,37.6
2025-03-27 17:17:13,5,127,88.90853212197582,38.1
2025-03-27 17:17:18,0,115,90.53895835167569,38.5
2025-03-27 17:17:23,0,110,93.7014443803053,37.9
2025-03-27 17:17:28,15,77,95,37.8
2025-03-27 17:17:33,10,87,92.3339852309449,38.1
2025-03-27 17:17:38,5,74,91.40078001533267,36.9
2025-03-27 17:17:43,10,125,92.25305064863467,37.6
2025-03-27 17:17:48,0,72,89.46117091716174,37.6
2025-03-27 17:17:53,5,122,94.6807929259339,37.2
2025-03-27 17:17:58,5,86,88.98710318310813,37.6
2025-03-27 17:18:03,5,80,92.49095031272184,37.7
2025-03-27 17:18:08,0,127,92.53917900657378,38.1
2025-03-27 17:18:13,0,80,90.9809102183109,37.2
2025-03-27 17:18:18,5,81,91.720715629805,37.9
2025-03-27 17:18:23,10,74,95,37.2
2025-03-27 17:18:28,5,120,88.87657466882581,38.0
2025-03-27 17:18:33,10,90,92.58210327574369,38.1
2025-03-27 17:18:38,5,41,92.7275579205637,38.4
2025-03-27 17:18:43,5,85,93.13072419001219,37.0
2025-03-27 17:18:48,10,78,89.18339371323529,38.1
2025-03-27 17:18:53,5,84,92.8569092675885,37.8
2025-03-27 17:18:58,5,84,95,38.2
2025-03-27 17:19:03,0,40,90.2548099177973,37.8
2025-03-27 17:19:08,5,121,91.746560098617,37.7
2025-03-27 17:19:13,0,48,89.29014300940585,37.9
2025-03-27 17:19:18,0,89,91.43873646096402,38.5
2025-03-27 17:19:23,0,82,92.87377070313275,38.2
2025-03-27 17:19:28,0,81,94.2045677193181,37.8
2025-03-27 17:19:33,0,77,92.87579105740532,38.4
2025-03-27 17:19:38,0,87,89.35963952582932,37.6
2025-03-27 17:19:43,10,86,94.48713049956939,37.5
2025-03-27 17:19:48,5,83,93.11602443420854,37.7
2025-03-27 17:19:53,0,83,92.51539429824939,37.8
2025-03-27 17:19:58,5,84,91.40374752196614,37.6
2025-03-27 17:20:03,15,80,91.15664082586638,37.9
2025-03-27 17:20:08,0,113,86.27865183116052,38.0
2025-03-27 17:20:13,0,82,86.45223060599396,37.8
2025-03-27 17:20:18,15,81,92.68123505464668,37.8
2025-03-27 17:20:23,5,89,92.72491965527053,37.9
2025-03-27 17:20:28,5,79,91.399430515112,38.4
2025-03-27 17:20:33,5,76,95,37.4
2025-03-27 17:20:38,15,82,95,37.6
2025-03-27 17:20:43,5,71,90.17352398519857,38.1
2025-03-27 17:20:48,10,50,92.47757176979337,36.3
2025-03-27 17:20:53,10,84,89.61006214926732,38.5
2025-03-27 17:20:58,0,114,95,38.3
2025-03-27 17:21:03,10,80,83.4857775428769,38.6
2025-03-27 17:21:08,0,75,90.90625720776447,37.5
2025-03-27 17:21:13,5,118,92.46635669266121,38.2
2025-03-27 17:21:18,0,119,92.12984271591043,38.2
2025-03-27 17:21:23,15,110,93.28750999339016,38.3
2025-03-27 17:21:28,0,82,91.5904737216657,37.1
2025-03-27 17:21:33,15,113,94.2638132945127,38.5
2025-03-27 17:21:38,10,86,95,37.8
2025-03-27 17:21:43,0,72,93.83698125914202,37.7
2025-03-27 17:21:48,0,43,95,37.6
2025-03-27 17:21:53,5,89,85.70634833791642,37.8
2025-03-27 17:21:58,0,73,90.99174735037458,38.4
2025-03-27 17:22:03,0,80,89.79190388109068,37.6
2025-03-27 17:22:08,5,90,92.63738801514421,37.6
2025-03-27 17:22:13,5,90,88.6714543907055,37.8
2025-03-27 17:22:18,15,44,89.28958137374097,38.1
2025-03-27 17:22:23,5,84,88.29232739307527,37.9
2025-03-27 17:22:28,5,74,90.06134539462496,37.5
2025-03-27 17:22:33,5,70,91.08518245109299,38.5
2025-03-27 17:22:38,15,50,90.41684947620845,37.9
2025-03-27 17:22:43,0,73,84.66651316579927,37.7
2025-03-27 17:22:48,0,73,95,37.9
2025-03-27 17:22:53,10,124,94.05813162465822,37.7
2025-03-27 17:22:58,10,43,94.74885879627229,37.7
2025-03-27 17:23:03,15,85,93.44370782667971,37.7
2025-03-27 17:23:08,5,71,92.53065653075238,38.8
2025-03-27 17:23:13,5,72,89.60530648055133,37.7
2025-03-27 17:23:18,0,83,90.68067955431151,38.8
2025-03-27 17:23:23,15,86,90.41964875379568,38.1
2025-03-27 17:23:28,5,74,86.56006677773375,38.0
2025-03-27 17:23:33,0,45,94.6186203702761,37.7
2025-03-27 17:23:38,0,119,94.81804538222441,37.6
